thumb,url,text,likes,comments,shares,sentiment
,https://www.facebook.com/charlruto/posts/pfbid02ZXHxS2vHgcBRkcyuLLCP6Yh96heKEeFzkA1uitB48cb9FnKgLT1g9nUdjzpxPP55l,"I am now more and more seeing the positive effect sports has amongst the young people

Playing football before the commumity dialogue in partnership @bsikenya ensured the participation of the young people in the talks we had about harmful cultural practices, and a smart agriculture training by @smachsfoundation 

Let us be at the frontline to put FGM to a final end through grassroot organizations 

#the30things #antiFGMcampaign #football #sports,artsandtalentpromotion",108.0,14.0,3.0,POS
,https://www.facebook.com/charlruto/posts/pfbid02D9kRJc5hVgr9ecNX7ro8Qr3e5T7Bv7219GZDomWzsDnahVg8ojXoYg3b7LzGY66nl,Treated ourselves to some good tea and chappati before our next activity...,164.0,27.0,2.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0Ngu7F75FGzmAaTf4csDoDPqQZgeGsNFMzCh8wJnvHjAXG9waMdoxXKG4eESYiwZvl,"I always tell people that beekeeping teaches me something completely knew every time

My experience with the bees of the traditional beekeepers of Kipkunur Honey Processors was so therapeutic!

Slide 1: This is what they use to smoke the bees

Slide 2: The dried skin pouch they use to collect honey. This is so much better than using a plastic bucket. I wanted one for myself!

Slide 3: Sema kufunikwa! The traditional log hive was surrounded by some more wood and mabati to protect it from rain and extreme weather patterns which is good. But it was very hard to open and was harbouring sonmany pests that could easily affect the hive. So it needs to be done in a better way...maybe just building a cover over the hive...

Slide 4: Sadia Hussein's  @bsikenya first time to be with the bees and she took on a role immediately! Loved her bravery! 

Slide 5, 6 & 7: We opened the hive. It was the first time for this community to see their own bees and they were super excited!
P.S.: As a beekeeper, check your hives at least once a month 

Slide 8: My promise to these great beekeepers as is always my promise to any beekeeper
We WILL support you!
Training is so important because most traditional beekeepers have such strong colonies (families of bees in hives), but there are also a lot of myths and misconceptions about beekeeping that we need to demystify, and new practices we need to adopt 

Fact: In Kenya, we import 85% of our honey. And why should we when we have so much organic, natural honey?
Slowly but surely, we are creating well informed and trained communities of beekeepers to deal with this 

Slide 9 & 10: Our Head Beekeeper @mateijnr explaining to the community about the modified tradtional beehive we are innovating...",609.0,92.0,6.0,
,https://www.facebook.com/charlruto/posts/pfbid0bcdJCRL4XyATZtM1RDMpd7bxkz7QfssRCo83Qo77qtgfTUrZvy9FC8dfHgjQkKQxl,"I just love spending time with the young people...it brings me the greatest joy...

At Nyirar Primary School, we planted trees courtesy of Kimajani Initiative @koechnathan720 and encouraged the young people to pursue their dreams because we have created for them a space on the table!",991.0,151.0,11.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0vBf4rNAXxR234DEDzet1c5MWsbYEEyxtW7caDpBrCgcU8rKiJphN89kt8F2Bf91ol,"My maiden visit to Elgeyo Marakwet County (popularly known as EMC)  finally happened this week! (Though, sigh, it should have been sooner since it is just an hour away from my home county of Uasin Gishu 🤦🏾‍♀️).
It began with a courtesy call to H.E. The Governor Wisley Rotich who warmly welcomed us to the county, and proceeded to a tree growing, mentorship talk, sexual education and anti-FGM talk at Sambirir Girls in Marakwet East in partnership with Brighter Society Initiative @bsikenya

I have already started working on the 30things by the young people. FGM, sexuality education and mentorship are part of this.",77.0,13.0,6.0,
,https://www.facebook.com/charlruto/posts/pfbid028aG1hvKadQmEVQvsuhqfYzA4J6TpM8NEXMDetTwkzUWv85J6KVMw4NyAjFHBSmq2l,On my way to the farm...,329.0,33.0,2.0,NEU
,https://www.facebook.com/charlruto/posts/pfbid0sMQRgKQPrAqyKPFHonpzR8yoRPJuR3fU86wwjTxEJpyY5ZMRRNqci8K4kWxerv9Dl,"This past weekend in Transmara, Narok County was so many things.

It was the launch of the Maa Girl Foundation by Resiato Tammary (my younger sister and mentee) at Enoosaen Girls School.

It was tree growing at Ildolisho Primary School.

It was a youth empowerment talk at Shankoe Secondary School.

It was watching football with the backdrop of beautiful hills at Shartuka schools.

It was beekeeping in its highs and lows (the high being the launch of the Nailepu Women's group beehives and the low being that my bees are not doing so great 🙃).

It was gorgeous sunsets. 

These 5 activities are a hint of the 30 things I will be working on with the young people by the young people
Okay, except the sunsets...hizo ni maajabu ya Mungu🙈)

#the30things #kenya #tembeakenya #beekeeping #youthempowerment #treegrowing #sportspromotion",1251.0,170.0,12.0,
,https://www.facebook.com/charlruto/posts/pfbid02oYoJwhwV7HYu5zc6WCiFNZdvTq2wrWt1hGUrwRSSPUjfdvUmHnf13piFNqiphnYyl,"And now...for the 3 Thematic Areas that will house the 30 things...

Check if you guessed right...

Next up, will be the full video of The 30 Things. 

Should I release it on 30th September 2023?",169.0,29.0,1.0,NEU
,https://www.facebook.com/charlruto/posts/pfbid02yXwXPgwS6GMU8S8U6DkKzR9FEM65wCHE4vS21nXB4uZjhkNFPLhFK6MmYxiQXe3Wl,"And now...for the 3 Thematic Areas that will house the 30 things...

Check if you guessed right...

Next up, will be the full video of The 30 Things.

Should I release it on 30th September 2023?",403.0,66.0,10.0,NEU
,https://www.facebook.com/charlruto/posts/9972965412744846,"After 3 months of studying Kenyan Sign Language (popularly known as KSL) as a basic course, I finally graduated with my certificate! 
I couldn't be more proud of me!

When I met Babelyn Mukila earlier this year and she communicated to me purely through KSL, it sparked my interest not only in the language but more in the Deaf youth, the Deaf community and the Deaf culture.
I have come to develop such a passion and love for the Deaf people.

Learning KSL exercised a part of my brain I never knew I had before, tested my patience and discipline and stretched me.

My greatest thanks to Youla Nzale, for organizing my classes, my teacher Rosemary Indeche, who taught me with such patience, my examiner Washington Akaranga, Leakey Nyabaro, Babelyn Mukila, Baraza Joseph, Benson Kariuki and many other Deaf Youth who constantly helped me practice.

P.S. I have already started my advanced course in KSL
It's game on!

#theDeafcommunity #KenyanSignLanguage #theDeafculture",2750.0,443.0,45.0,
,https://www.facebook.com/charlruto/posts/pfbid036mJoMw812ukw6hkFKWQoUokvg5mUgPy7NbC68DPs4zS5NGvGzqFbZWUVSqkzYrGLl,"So how did it go down at the Africa Climate Summit #ACS2023?

I spent most of my time visiting various booths, my favourite being Smachs Foundation *wink wink* 😜 and the Magical Kenya Pavilion.

I won't lie to you. The best part was dancing with our traditional dancers from Bomas of Kenya Limited 

And now we have the Nairobi Declaration from The Africa Climate Summit. Our heads of states did an amazing job at fanning the Pan-African Flame and working together towards attainment of global sustainability and climate change action. #AfricaClimateSummit2023 #Sustainability 
#AfricaOnTheMove #NairobiDeclaration",644.0,67.0,7.0,
,https://www.facebook.com/charlruto/posts/pfbid0yUfZNqCMg5uiuLLVWoRfaENJQwF7TiPb99LtLjdNhsH1RU7yN4R2kjcv71KAoPzKl,,320.0,39.0,1.0,
,https://www.facebook.com/charlruto/posts/9923240584383996,"The teams are set! 
The venue is looking sooo gorgeous!
Screens are up, programmes ready, guests have already started flocking into Nairobi...

The question is...are YOU ready for the Africa Climate Summit? 

This is not only going to be a conversation about climate matters, but it is going to be how Africa unites for us to move as one! 

#acs #africaclimatesummit23 #africaclimateweek #africaclimatesummit #panafricanism #regionalintegration #itistimeforafrica",259.0,30.0,9.0,POS
,https://www.facebook.com/charlruto/posts/pfbid02t9pRLTuYpDFMNmYtr84GNQHxqeRPqG6HgGFctPyKer9ZjRqTY2Vzvq8ViWVAtAFEl,"Sasa siz Soina Anita 
Umejikakamua sana na Africa Youth Climate Assembly 2023 - Ayca23 
Soooo proud of you!",685.0,58.0,6.0,POS
,https://www.facebook.com/charlruto/posts/pfbid02qNJAAieskfoevzGZhy1jvSLz2vsca5h6FGWEs9JXraywvfJKgnyZMbtqeGiX7MPQl,"A young woman I love and who carries the banner of young people in the climate space so passionately.

Thank you for making the Africa Youth Climate Assembly 2023 - Ayca23 a truly beautiful and unforgettable experience",595.0,28.0,4.0,POS
,https://www.facebook.com/charlruto/posts/pfbid02LcL8bNazmQpFPuttqwcCz6Li5KqEfvS1UtP3DpjY2qzCfH77tjGBnP8crP5fPUf3l,"Meeting Chido Cleo Mpemba  was like meeting a long lost sister. 

I can't believe how identical our stories and experiences in life have been and so amazed at how she has supported the Africa Youth Climate Assembly 2023 - Ayca23 secretariat and the young people of Kenya.

Can't wait to see what we shall do together for the young people of Africa.

Siz, keep shining and soaring high as you continue representing young Africans as our @au_youthenvoy

#fortheyoungpeople #africanyouth #youngwomeninleadership #africanyouthenvoy
Can't wait to see what we shall do together for the young people of Africa 

Siz, keep shining and soaring high as you continue representing young Africans as our AU Youth Envoy 

#fortheyoungpeople #africanyouth #youngwomeninleadership #africanyouthenvoy",264.0,18.0,0.0,
,https://www.facebook.com/charlruto/posts/pfbid02iK5xoKfM9sfWpNNeR755V1aL3N4EeR9UrjjwUqQn3aEhdyWSd25E43cqnrzZeCX9l,"Had my first Virtual Reality Experience courtesy of @ukwenzavr 
It was too cool!
Got to see the Mathare River and we really need to do something about it...",145.0,10.0,0.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0DasLpSa2TAu1Vmmcf9XQ7CAmcGR1f4X9rmh3CudYwNGgAB9YKZAdTKddo7qNtCmul,"Day 1 of the Africa Youth Climate Assembly rocked! 
My best part was seeing the different innovations by the young people at the expo booths.

#theyoungpeople #the30things #mamboclimate #aycassembly2023",192.0,15.0,0.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0RYa4xZ1McaYokRcLt8s3ArY8v4oPB5uddvzw8hiHq6izWsDiC4RrFA1qfM9b6hgpl,#acs #aycassembly2023,87.0,14.0,2.0,NEU
,https://www.facebook.com/charlruto/posts/pfbid02MRWUXgzXyo3gNoDsFkUKeVeejgnV3HvvTvn57gc9HD9x9rQTdEzPKcaezzsapkNCl,"The Word at Word of Faith International this past Sunday Service was definitely for my generation.

1 Peter 2:9 : 
But YOU are a chosen people, a royal priesthood, a holy nation, God’s special possession, that you may declare the praises of him who called you out of darkness into his wonderful light.",293.0,33.0,3.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0EWbmA9u9Cyrq5ucjXrE78eC2Ni5kosCgLEbjsdjrsasTtdWKTb7JcCPxi9xCWpm5l,"It's been almost a year since I was in Kuria land and I just couldn't resist visiting Sauti Nyikani F.B.O in Nyabohanse, Migori County.

Pastor Wambora of Word of Faith International has started a beekeeping project with the support of the county government to create a revenue income to educate the young girls (The DestinyChangers) who have ran away from FGM (a practice that has been illegal in Kenya since 2011, but is still practised secretly)

FGM has no benefit to our girls and is a vice that we MUST completely do away with, through the collaborative efforts of our communities and come up with alternative intiation methods

As Smachs Foundation we donated 10 Kenya Top Bar Hives (KTBH) to enhance the already good work they are doing! 

Rightfully so, it is one of the 30 things I will be focusing on

#antiFGM #alternativelivelihoods #the30things #beekeeping #alternativeinitiation",107.0,10.0,0.0,
,https://www.facebook.com/charlruto/posts/pfbid0234pVZt5hJhbZzwFzN6YPyREJ6DVz8dWbz38fPYoibq377Gh6fm2aU4cf15Mv7Lrcl,"I have always wanted a pink bee suit and thanks to Apiculture Venture I finally got one! Also, proud to be the patron of Women in Biz for Bees

Slide 4: Even before we do our brief, we always prepare the smoker

Slide 5: Mwalimu Jason Runo 's cardinal rule...ALWAYS ALWAYS start with a brief...and we wanted to see how the bees were doing after the introduction of sunflower 

Slide 6: Improvised a table to place the beehives from the high spots they were in for inspection

Slide 7: Brood box imejaa (sunflower plan worked!)

Slide 8: Tapping the bars to sound test which side is full and which is empty...Kelly giving us small reminders as we go along

Slide 9: This is a KTBH hive. So the first bar in the super box had a honeycomb but no honey (Kelly explains why)...but the brood is strong 

Slide 10: All in a day's work...don't be deceived, that tool box is heavy, Kelly helped me along the way 

I am a happy Bee Mom. My hives are clean, my colonies are growing and strong, my team are doing a great job!

#honey #beekeepinginkenya #hivechecks #honeylicious #womeninbeekeeping",222.0,37.0,3.0,
,https://www.facebook.com/charlruto/posts/pfbid02RFeD9v88HX4FQ5PqD2kiPqL1phN1hJZt7MVwZb3rpnP88cNDmMa8wAR7QUGM6P9Fl,"We planted sunflower a few months ago to help strengthen our bee colonies.
How you may ask? 
Sunflower is rich in pollen which is literally food for the young bees
The additional benefit is that we will harvest the sunflower seeds to replant and once in bulk to sell

I had a lot of fun walking in our mature sunflower fields and it was so therapeutic to watch my bees forage on the sunflowers.

I also believe in the collaborative efforts of both men and women in beekeeping, as we all bring different strengths to the table 

#beekeepinginkenya #sunflower #womeninbeekeeping #youthinbeekeeping",435.0,71.0,8.0,
,https://www.facebook.com/charlruto/posts/pfbid0XwSzQ3j6CR1xduFf47shQWraCVvXUegUipG7Bb128CaRa5ep32pYCNZhUQXHmwohl,"What started as an official introduction meeting courtesy of my big sis in beekeeping Pauline Otila  led to my Zimbabwean brother David Mukomana, Africa Representative in Apimondia (the world federation of beekeeper associations) visiting my beekeeping project in Eldoret this weekend.

I loved the insights that he shared on how we can improve our honey processing unit and his overall appreciation of the work that we do.

I also made sure he got into a beesuit to see the bees because I knew due to the policy work he does it had been a minute 

To commemorate his visit, we planted an avocado tree and of course hatungekosa kukula mapera

@apimondia_chile_2023

#womeninbeekeeping #kenyanbeekeeping #africanbeekeepers #apimondia2023 #maperaunion #honey",332.0,32.0,5.0,
,https://www.facebook.com/charlruto/posts/pfbid02iCCtFKUSpzcBGEd3knoBiYDLEN6zbk9bPtD85bebEi1Av2cTMkjed9eU63YjpLGGl,"Earlier in the week, I met the ""Ombudsman"" and learnt about the Office of the Ombudsman which is also known as The Commission on Administrative Justice, located at West End Towers in Westlands, Nairobi. (Wewe ulikuwa unajua juu ya hii ofisi?😌). 

The Office renders a free service that helps Kenyans both in the public and private sector get their rights. It ensures compliance with the integrity requirements in the law by public officers. It also oversees the implementation of the Access to Information Act, 2016. This free service shoulders Kenyans from having to go to court and incur a lot of legal fees to settle some matters.

I am so proud of the achievements that Cmmr. Washington Sati, MBS, the Vice Chairperson of the Commission, has achieved thus far. As a member and frontliner for advocacy in the deaf community; he has scaled the heights of success and garnered expertise in gender, disability, governance and human rights with a specialisation in social, political and economic rights. 

I loved getting to know of his pursuit of greatness through his educational and career journey; which was topped by my now favourite story of how he met and asked his wife out☺️. #KenyanSignLanguage #DeafCommunityInKenya #LearnSign",154.0,20.0,1.0,
,https://www.facebook.com/charlruto/posts/pfbid0ckNW5fKVFb6w2yMd9f4oJvaMhSGECHnCuGDeismaRzmQcU7UQBKjgwt6MX7tBaHDl,"I cant believe I finally shot the 30 things! Uuwwiiii I am so excited, nervous, but above all grateful to God for the opportunity to serve the young people

Thank you so much to everyone who reached out with their suggestions and ideas! 

Hint hint: The 30 things will be divided into 3 thematic areas

Can you guess what the 3 thematic areas will be?

#the30things #bytheyoungpeople",896.0,125.0,7.0,POS
,https://www.facebook.com/charlruto/posts/9835043723203683,"Today was just beyond amazing spending time with the young people of PsychX.io as they were taken through sessions on how to handle their mental health wellness.

I also shared with them the little ways in which I deal with stress for instance Eating Fries (Potatoes are my weakness 😜). 

What do you do to deal with stress?

 #MentalHealthWellness #MentalHealthAction #The30Things",199.0,22.0,2.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0h8B9ifKinRLs8PXnepwed1NWCwD8WTbSPBSt6LFqZwm8qzHemBJ4wamptpng7R4Gl,"To my big sis in beekeeping a.k.a The Queen Bee, Pauline Otila  

Thank you for being a role model for women in beekeeping, the amazing training today (kwanza Kelly was so excited in the 2nd last slide) and opening your business to us in depth for us to learn from you and work together.

Love,
Mama Bees

#womeninbeekeeping #apicultureventure #honeylicious #kenyanbeekeeping",758.0,69.0,6.0,POS
,https://www.facebook.com/charlruto/posts/pfbid035sKhiEEBHiKFbJqJ6YyomWoRQF5cc8J9Ea5Qdz97YfCVUD5evn3MEv3Zp21hk3NQl,"The most interesting thing about beekeeping is that the lessons never end.

Today we visited Apiculture Venture under the leadership of Pauline Otila and I can tell you I heard and saw things I have never seen or heard before.

My favourite parts were the honey testing lab, the clear hive and mmmhh that nice colour being painted on the hives (huyo customer ako na taste)
Can you guess which bee product is slide 3? 
And did you know you can test your honey for pesticides, the level of acidity and so much more?

#beekeeping #womeninbeekeeping #apicultureventure #honeylicious #the30things",440.0,52.0,9.0,
,https://www.facebook.com/charlruto/posts/pfbid02xJJJGjqH5hQe2AKDMGmBCsbSwoNZMXjq3dRbBqAU23ZBnqFGdMg5GmBzDaSCQbbTl,"I have been keenly following Caleb Karuga 's agricultural journey for some time now but not once did I imagine I would have the privilege of visiting his farm and get direct agricultural teachings from him 

The #Farmercist is not joking about his crops!

Loved his very practical approach to water harvesting, drip irrigation systems, integrated pest management systems and bolting of managu seeds. 

Last slide...I milked a goat but wuueehh I was scared it would kick me...to be continued...",981.0,101.0,9.0,POS
,https://www.facebook.com/charlruto/posts/pfbid02uiMSFEwcbLa6eY6Uue2MwUVcffJgaTnbck7Xqn93aGRQeNfSB21bvD5gLwixiz7Vl,"Today was the day...to try out the most happening coffee shop in the 254...yyeepp... Coffee 254  

And thank God that the sun is back because that cappucino milkshake slapped a good one!

Peep Caleb Karuga over there",6029.0,485.0,28.0,POS
,https://www.facebook.com/charlruto/posts/pfbid02whTfirS56KG2tWrLBMFchgpwxR1XDYfXoKRsuw9eKYyG9kJyXK9m1Jb3RSJtKBKcl,"Late last year, God gave me a gift in Nathan Kikwai Jr. , the Executive Director of my foundation Smachs Foundation , a truly resilient and hardworking young man.

Today I shed a tear or two as I heard him share his story and experiences in Israel under the Mashav Agricultural Programme, a programme which he is a proud alumni,  of which about 200 young Kenyans have been competitively chosen for

Thank you to Mama Rachel Ruto and MaMa Doing Good  for hosting, commissioning and encouraging the young people as they prepare to depart and to the Israeli government for partnering with the Kenyan government to  create opportunities for the young people of Kenya 

#agriculture #theyoungpeople #the30things #partnerships",725.0,74.0,4.0,
,https://www.facebook.com/charlruto/posts/pfbid0p7ZdFjG33zrVikZJvGfhvEr6AwxAwEqpNTSrfnsa6ZGTcwfhCHhJNJ4oBw3hmbtgl,"Now this! Sooo excited about the impact that @smachsfoundation has had in such a short time. Happy International Youth Day (belated 🤗) from the young people of Samburu, SMACHS Foundation...and I! 

#agriculture #climateaction #droughtresistantcrops #climateresilience",140.0,16.0,6.0,POS
,https://www.facebook.com/charlruto/posts/pfbid021XpA1wcUXQjdKs253pJQrFXjqzSUc36Pg1LjxAE7G7G4PRwiW5QsbN6TQuCZR78Yl,"It was the greatest honour and joy of my life to serve as a protocol officer for the week at the Heaven's Fire Summit 2023 organized by the Highway of Holiness Ministries.
Thank you @apostlejuliussuubi for the opportunity to serve and the continuous mentorship you offer me as I follow my dream of championing the young people of Africa 
Also to my newfound sisters Grace Kulei, Crystal Baraka and Rose Mackenzie for holding my hand and guiding me in all areas protocol and my brothers @larryislarry and @princz.xlb for the moments and support we gave each other as we worked...

Serving this week really revealed to me how I should continue to serve the young people, taught me patience, humility, generosity and how to communicate better.

It put me right in the shoes of the people who work with me to see how they work so hard to make sure my events and meeting flow so smoothly. I have earned a greater respect for them.

As leaders, many serve us, but we forget that leadership is actually about serving others.
If you are a leader, I encourage to take a chance and pick an opportunity to serve 
IT WILL CHANGE YOUR LIFE AS IT HAS MINE!

#leadership #service #highwayofholinessministries #the30things #alwaysfortheyoungpeople",2706.0,278.0,20.0,
,https://www.facebook.com/charlruto/posts/pfbid0b2E43pE9wMC1WzsZ2zVTezWhgXWSfhJ4PdNNQaUVnzXPcjRdq4LJz9XfbCUXuJaYl,"I have not forgotten about the 30 things that were shared earlier this year on areas to focus on. Over the past few months, I have spent time engaging different young people in various sectors to put together the 30 things I will be working on with the young people, by the young people. I am getting to the conclusion stage and will be releasing them soon. Watch this space #30ThingsComingSoon",3370.0,448.0,7.0,POS
,https://www.facebook.com/charlruto/posts/pfbid028JeDxwPosQFyUJ2sq1w15WZhhP5Q188jvrVVmMqP3ho3334ttnG78HLZ5C4qGjfcl,"One of the highlights of my weekend was fellowshiping with the faithful at AIC Koilel Church. The worship was definitely on point, we couldn't resist joining the choir. The pastor shared such a powerful message on us being light-bearers in this world. We also took time to visit the upcoming structure of the church and as young people see how we can support this church.",375.0,40.0,2.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0BuZajs6qGisAqrBzo4xXbB3dLkDWLz8VAzCbPdcQFSo93hq8Q8mFCf91Prdvgs12l,"In as much as you see me smiling in this video, Sunday morning was not a great day in bee keeping. Our smoker was failing us and one of the colonies we inspected was so agressive we had to retreat. We looked at it as more of a failed mission. #HighsAndLows. However, the passion fruit we've grown as forage for the bees is coming up well and my greatest joy was seeing the first Sunflower. #BloomingSeason. Everyday is not what we expect it to be but we make the most out of it.",406.0,36.0,3.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0UDedyaNRjuzAR7SapiHMLz6cRYBYadPWtox146nv44tuw4vEimUJVRD7G4BjqrTcl,"Overall, my experience being back at #MoiGee brought back so many nostalgic memories. I loved spending my day with amazing people among them Chief Principal Juliana Kirui, Mrs Bett the School Chaplain and even got to hang out with my former classmates Anita Kipsang and Anyiko. I spent the whole day at my former school and definitely loved interacting with these brilliant beautiful young women. I hope that every encounter we had with them left a mark and will guide them in their quest for greatness. #Onward",983.0,65.0,5.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0L8oybXHxFSjpXJvLsRZcVFLtXhgWStMa6o5uyf9oTeqy5mw516LagLMgmuPa2j5Ll,"All the 9 finalists at the #MissMoiGee2023 are winners. I'm so glad that through my partnership with #NiceandLovely they were gifted really nice care packages. Congratulations to all these budding queens and always remember to keep your head high, steady for your crown.",222.0,11.0,1.0,POS
,https://www.facebook.com/charlruto/posts/pfbid02G2BihUJEKyYXHQxfc9BGkFjuiP2ecgWntrd6NvhvWkZUcFuF9R3sGuioV1L2b1dvl,"#MoiGirlsEldoret boasts of a wide pool of talents as the girls also showcased different talents in the creative arts ranging from painting, drawing, music and dance among others. I am really thankful for the management of the school for putting this event together.",167.0,5.0,1.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0JBT4ovEnm9Mqzb3bqJggABWqsut2678CxHnYW9wu37eUfzvLe6qpPdeiT5YeiQFQl,"I was invited to #MissMoiGee2023 competition whose theme was ""Brains and Talents for Environmental Sustainability"". I loved that the girls came up with creative wear based on matters environment & sustainability, recycling items like newspapers & plastic bags into lovely outfits.One participant showcased African Print so that we can take pride Pan-Africanism. What I love most about this event was the love the girls have for each other and how they came out to support each other on the run way.",160.0,7.0,0.0,POS
,https://www.facebook.com/charlruto/posts/pfbid08QsLFiK8DidsNrZNwdXpHw74ajqhDDi3xzHhouyCQhxhTNT8DK5wXDT88Vr2X5uxl,"I also took time to visit my former dormitory, Elgon House, and showed my team the different beds I slept on when I was in different forms. Pic 3 & 4 was my bed in Form 1. Pic 5 : Walking down the hallway of my dormitory in Form 1. Pic 6 : My bed in Form 4. Back then, Form 4s had  individual cubicals but now there are 2 people per cube due to increased number of students. I can't believe I had such a nice view back then, I didn't realise it till now.",6950.0,2464.0,17.0,POS
,https://www.facebook.com/charlruto/posts/pfbid02NRVvoJkrwpgbUHkK2fKJQT14K8HTts57xEvRhJd8r312TGjHCgQCeKyEVL8YJAmBl,"We were warmly received at #MoiGirlsEldoret by the Chief Principal Madam Juliana Kirui and my former class teacher Mrs Kirui. I took a walk down memory lane as I went back to my Form 4 class (Form 4 Phi) and sat at the desk I used to sit at back in the days. My seat was on the 2nd Column, the 3rd row, (Yes I was a front bencher🤗). I don't know about you but I loved school and I always wanted to sit infront to pay better attention in class. #Memories",2322.0,226.0,20.0,POS
,https://www.facebook.com/charlruto/posts/pfbid02PcQpnRdkb4WGzX4UW5NawqZ4qGr4jTuCnP6MuWLitQku8m8R8RVdyt2r7upjdo2Tl,One of the highlights of my weekend was going back to my former high school #MoiGirlsEldoret on Saturday. We started the morning with a tree planting session which was organised by @medcol_international and afterwards engaged the girls in a short environmental talk. We shared on the importance of conserving the environment and the effects of climate change. The girls are very knowledgeable about what is happening currently and are taking the right steps to mitigate the negative effects of climate change in their own way. #ClimateWarriors #ClimateConversations,176.0,7.0,3.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0eQ3DyxpxfcBQBa3NAeFF4BWbhTQkxvnFLXMmsCdhmyGeQr2XBT3GQdxQg2pV6Bw4l,"Welcome to my beautiful home county #UasinGishu. We are polite, caring people and we have such beautiful scenaries not forgetting our permanent rivers and the ever so breathtaking green landscape. We have always been farmers mainly focusing on Maize Farming but are now diversifying into other Agricultural endeavours like Coffee Farming, Serious Bee Keeping and other practices. Welcome anytime to the home of champions. #KaribuKwetu #TembeaUasinGishu #Serenity #BackToMyRoots",408.0,69.0,2.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0346ZFvkfMXmLbN8yvVaVaWmLZVF5exmqugiRHXR5gi4GZeLQ88d3qVm6c8X6kPYyyl,"After hosting our Bee Keeping training at AIC Kosachei, I really took time to reflect on the role of the church in our local communities. Not only is it a place we go to receive the word of God and fellowship with other believers but it is actually a connection to the community to a space that encourages the community to engage in economic activities. I am so grateful to the leadership of AIC Kosachei for allowing the young people to use their space for their development #OnTheMove #YouthEmpowerment #SpreadTheWord",1477.0,167.0,3.0,POS
,https://www.facebook.com/charlruto/posts/pfbid02djbZCduEHaxNrUGF2J3eDK7SzHgTKmndBMmLbAy86raGa42Up8pK2WKmB6n6L7CPl,Effective Bee keeping is impossible to achieve without the overall community input. That is why we hosted the young people from the local community at AIC Kosachei & discussed various aspects of Bee Keeping. We will be going back to conduct in-depth training after a few months.The community grapsed the importance of effective beekeeping. Massive thanks to Jason Runo our Beekeeping Consultant for leading the training & my friends Lotan Haven Salapei Nancy Risper Noni Kariuki  Gavin Lemayan Hsc  Mike Sagana  Festus Orina for supporting me in my community initiatives.,94.0,8.0,0.0,POS
,https://www.facebook.com/charlruto/posts/pfbid05CZBkj6Wan25PxVaP6Qbopv2kmACba9Kbwk17onoYDtWhfQnsoWWo8AWx2qskmCBl,"About 2 months ago, we planted the  Canola Flower as a forage crop for the bees. It's good to plant short term crops such as Canola or Sunflower for your bees so that they have continuous forage throughout the year. A plus to Canola is that once we harvest the seeds, they will be processed to Canola Oil thus creating an added revenue stream.",282.0,39.0,3.0,POS
,https://www.facebook.com/charlruto/posts/pfbid0dG5QCncBmepYEB5pYhwj7Cu5VmCNp8byvFDfnRrnt5cbd9bYBSL2GwxmmHK5V1qml,"On Thursday evening, we conducted hive checks at #JerusalemApiary. Hive checks are usually done either very early in the morning or late in the evening when the bees are less aggressive. We hosted our bee keeping consultant Jason Runo as we checked on the progress of the bees, where he advised on how we could continue expanding and growing our bee keeping business. #BeeKeeping #Honeylicious #Agribusiness",662.0,79.0,1.0,NEU
,https://www.facebook.com/charlruto/posts/pfbid02N8MV8iuM2gnxFap9mp9GoZ1TWTai5jH2wdRN5PPMcX6HHQp1vPmV4oDXRsKwXgNTl,"During my trip to the farm last month, we spent a lot of time putting up catcher boxes. A catcher box is a smaller version of a beehive used to trap bees and are set up in areas where bees are potentially found. We found one of the catcher boxes already occupied and over flowing with bees. These bees will then be transferred to beehives where they can start building up colonies with the capability of honey production. #CatcherBoxes #BeeFarming",1124.0,159.0,4.0,NEU
,https://www.facebook.com/charlruto/posts/pfbid06kYZBizoZFcLgN2zonpvwRdtpNtjVWG7vxPUVau99BjjohxpBTwEun1GU99vATFWl,"This past Sunday was the highlight of my weekend as I spent time with the young people of #KirinyagaCounty at The House of Destiny Ministries-Kerugoya . I'm grateful to Pastor Frank Mbugua Maina who invited me & Mary Nkatha who shared on the importance of knowing & actioning one's mental health. 
As I shared my story, together with different businesses & business avenues that young people could engage in, the attendees relayed questions based on business & what they can do as young people. This prompted us to plan a Business Forum in October targeting young people. The forum will be a platform to engage & share different opportunities. I was so blessed & touched by the love & generosity of the young people of #Kerugoya in Kirinyaga County & I look forward to having a continued fruitful engagement with them. #YouthEmpowerment #Mentorship",450.0,60.0,6.0,
