thumb,url,full_text,sentiment
,https://twitter.com/4thPresidentKE/status/1628022187327193088,"3/4
The mission draws its mandate from various AU instruments and will be supported by experts from the African Union Commission (AUC). https://t.co/6dV8B99EJe",NEU
,https://twitter.com/ray_omollo/status/1628024414649344004,"The 60th Madaraka Day Celebrations theme, in line with the Government's Economic Transformation Agenda, will be centred around, 'Growth of Small and Medium Enterprises (SME)'. https://t.co/LrW0L5dvD1",NEU
,https://twitter.com/RobertAlai/status/1628240122150899713,"Bottom Up

Salaaala….. https://t.co/mVZAePBi4e",NEU
,https://twitter.com/charlruto/status/1628288708762796032,"I attended sessions at the  #EUKenyaBusinessForum on investing in Young Businesses in Africa, Agriculture &amp; Agro-Processing. I Met various industry leaders &amp; Ambassadors who had alot of insight to share. My aim was to identify potential partners and opportunities for the youth. https://t.co/sgfS1vUbA4",POS
,https://twitter.com/HonTuya/status/1628303399224582145,"Engaged CEOs of Regional Conservancies from across the Country &amp; agreed on engagement framework for an all-government, all-society approach to ecosystem Restoration &amp; dvt of high credibility, high quality Carbon and biodiversity credits market of tangible benefit to communities https://t.co/QFHNQzFlPf",POS
,https://twitter.com/4thPresidentKE/status/1628321678773084161,"1/5
The Head of the African Union Election Observers Mission (AUEOM), former Kenya President H.E. Uhuru Kenyatta, yesterday joined other approved election observer missions as Nigerians prepare to participate in the General Elections on 25th February 2023. https://t.co/a9q8YkMfIA",NEU
,https://twitter.com/A_S_Nassir/status/1628328913775607810,I am proud of the Coast General Teaching and Referral Hospital Doctors team led by Dr. Benjamin Okanga for conducting a successful neuro-intervention for treatment of Aneurysm and Stroke using the state of the art Cathlab facility. https://t.co/uPhqNYp0Kn,POS
,https://twitter.com/ray_omollo/status/1628394364337627137,"Building on our Introductory Peace, Security and Development Cooperation Roundtable that was held on 31st January 2023, today, I joined Mr. Anthony Ngororano, UNDP Resident Representative, at Safari Park Hotel, Nairobi, for the inception of the United Nations Joint Programmes. https://t.co/XX5y1KvZKc",NEU
,https://twitter.com/harsama_kello/status/1628394534940835841,"Earlier today, I joined CS @mithika_Linturi  as he received a courtesy  call from Mozambican High Commissioner to Kenya, H.E Jeronimo Chivavi.The discussion centred on prioritizing value addition in tea,coffee and sugar. @kilimoKE is committed to promoting sustainable development https://t.co/lmzrc7kyG4",POS
,https://twitter.com/Nakhumicha_S/status/1628417651511898115,"Today I join Christian faithful from across the world in marking #AshWednesday - officially marking the beginning of #Lent. I pray that the Holy Spirit guides, inspires, and sustains us throughout #Lent2023, and may the Holy Spirit enable us experience the Almighty God's grace. https://t.co/XBhlnpgQHI",POS
,https://twitter.com/ray_omollo/status/1628424996946157568,"Nairobi River is the symbolic spine upon which the city's blue and green infrastructure is anchored. For a better and healthier urban life, the Government has committed to clean the river and with it, the moral filth that has bedevilled our Capital. https://t.co/4BPFvP6e3Q",POS
,https://twitter.com/4thPresidentKE/status/1628439576686600192,"1/5
H.E. (Rtd) President Uhuru Kenyatta earlier today met the 90-member @_AfricanUnion election observers' mission (AUEOM) group, appointed from the 55 African Union (A.U.) member states to monitor the upcoming Nigeria's seventh general election since independence. https://t.co/5SMwlVvWc0",NEU
,https://twitter.com/HonTuya/status/1628463986516627456,"With an-all-government, all-society and all-community approach, the dream towards the cleaning of the Nairobi Rivers Basin began today with the Launch of the Nairobi Rivers Commission at the Korogocho Peoples Park in Nairobi.. https://t.co/UFKJfWubfB",NEU
,https://twitter.com/EAukot/status/1628603491026337792,"JFK airport never closes even when all heads of states and governments assemble in New York. What modern-day slavery and mistreatment is this?
Let's respect all other travellers",NEG
,https://twitter.com/HonSusanMangen1/status/1628611968134266882,"Held  fruitful discussions with CS @CsChelugui and the European Union Representatives. The conversation heads towards promotion of the sustainable market-based solutions and the alignment of the key priority areas in the value chain; (Dairy, Leather, edible oil and coffee). https://t.co/xKsFYHH3NV",POS
,https://twitter.com/4thPresidentKE/status/1628615539248570368,"1/3
H.E (Rtd) President Uhuru Kenyatta, the head of the African Union Election Observers Mission (AUEOM), last evening, held a consultative engagement with the Chief Justice and President of the Supreme Court of Nigeria, Hon. Olukayode Ariwoola,... https://t.co/5xpLROyfzZ",NEU
,https://twitter.com/SingoeiAKorir/status/1628628242406989825,End of tenure notification. We thank the Rt.Hon @RailaOdinga for his service to the continental body. https://t.co/j2FUA9tdHg,POS
,https://twitter.com/KBonimtetezi/status/1628644206913679360,"I regret to announce to all the friends &amp; relatives of my brother's son, the late Brian Khalwale, that he has been given a forced burial in the US despite our fierce objection. His mother capitalised on his death, got a visa, and travelled, hopping to immigrate to the US. https://t.co/4G2OYvHnL9",NEG
,https://twitter.com/4thPresidentKE/status/1628650661393887232,"1/6
Candidates contesting for the Presidential seat in Nigeria, yesterday gathered at the International Conference Centre, Abuja to sign the 2nd National Peace Accord. The Accord stipulates the commitment by a presidential candidate to ensure a peaceful, free &amp; credible election https://t.co/azHjLnWsrs",NEU
,https://twitter.com/4thPresidentKE/status/1628665764277362689,"1/4
The Independent National Electoral Commission (INEC) chairman Prof. Mahmood Yakubu on Wednesday, 22nd February 2023, reiterated the institutions' preparedness and commitment to conducting a free, fair, credible, and all-inclusive electoral process. https://t.co/5uMfed9cC4",POS
,https://twitter.com/methumuhia/status/1628699631587667968,"As the Senate Assistant Majority Leader, I wish to take this opportunity to wish my boss the Senate Majority Leader Senator @Aaroncheruiyot a happy happy birthday. All the best in the new year kiongozi. https://t.co/ozepvDqoF5",POS
,https://twitter.com/HonTuya/status/1628707082110214145,"Consultation with Gov of Nairobi HE  Sakaja &amp; the Greening Nairobi task force consisting of NYS, Kenya Police Service, KFS, TARDA, Housing, NRBWater &amp; Prisons to set stage for joint establishment of a Green Army of youth to grow 1M trees annually towards a net zero city! https://t.co/qXdIDt6fm6",NEU
,https://twitter.com/ray_omollo/status/1628741634140647424,"Our men in uniform put their lives on the line daily, combating crime and enforcing the law. Their health and safety is therefore of great concern. https://t.co/c9AZ3b0vxO",NEU
,https://twitter.com/HonTuya/status/1628743222947086339,"Briefing with Technical Work Grp. of Forest and Landscape Restoration ( FOLAREP) with representation of Min. of Env. Climate Change &amp; Forestry, NACOFA, FAO &amp; ICRAF on Action plan (2022-27) Restoration of degraded ecosystems to be implemented through the Green Env. Facility (GEF) https://t.co/DPyb6J3EES",NEU
,https://twitter.com/4thPresidentKE/status/1628749488662757377,"1/4
H.E. Uhuru Kenyatta has urged the African countries' Ambassadors and High Commissioners in Nigeria to work closely with the election observers to see the vast country with a considerable population emerge victorious in the upcoming general elections. https://t.co/ZtXF1kdCYu",POS
,https://twitter.com/roselinenjogu/status/1628785036546699270,"In Rwanda, @MountKenyaUni @MountKenyaUniRw hosted me for my public lecture on African Artworks and the Diaspora: Restitution, Repatriation and International Law.
Grateful for an academic engagement. Thank you MKU and congratulations for succeeding abroad! @ https://t.co/ksIwU5Fppf",POS
,https://twitter.com/Natembeya_G/status/1628790907842560000,"Together with my colleagues, Cabinet Secretary for Trade,Industry  and Investment Mr. Moses Kuria  and Development Partners, we had a Consultative meeting with H.E the President  William Ruto on the promotion of trade, strengthening of market linkages https://t.co/10U8WepvhS",NEU
,https://twitter.com/WilliamOduol/status/1628805166488072193,"Together with the Governor and Chief Registrar of the Judiciary, Anne Amadi, we have today inspected our Gem Sub County Offices, a proposed site for a magistrate Court in Yala Town. https://t.co/xrHu46UQAZ",NEU
,https://twitter.com/WilliamOduol/status/1628814546558242817,"We have today launched Ahindo - Sinaga Project to enable East Gem residents to access safe and clean water.
The 9.9 Million water project which is both solar and Electricity powered has 3 water kiosks that will serve 19 villages. https://t.co/a0uUZzRYF3",POS
,https://twitter.com/GladysShollei/status/1628820004052271104,Yesterday I welcomed the Namibian Parliamentary Caucus to my office at Parliament. Namibia’s caucus model enables legislators to engage one another  and non governmental stakeholders on development issues in a non-political forum. https://t.co/NcdrSxsK6o,POS
,https://twitter.com/methumuhia/status/1628821317565706244,The El Presidente https://t.co/PBhv7NJnFT,NEU
,https://twitter.com/kipmurkomen/status/1628878558943752193,My first time ever to watch a match at Old Trafford after a long day work and I am very happy that we won. GGMU! https://t.co/bbXM3Vq1T3,POS
,https://twitter.com/methumuhia/status/1629012406335598592,"Why I sold out my club.  

Once a time, I owned a club in a certain county headquarter. The place was doing very well. On a good weekend, I would make 2 million Tanzanian Shillings. 

But that biashara is challenging or challenged me.",NEU
,https://twitter.com/4thPresidentKE/status/1629013194684436481,"The Acting UN Special Representative of the Secretary-General for West Africa and the Sahel, Ms. Giovanie Biha, on Thursday 23rd 2023 paid a courtesy call to H.E. President Uhuru Kenyatta who is in Nigeria as a lead observer under the African Union Election Observers Mission. https://t.co/RuZ60brXxJ",NEU
,https://twitter.com/WilliamOduol/status/1629054562094002176,"Held discussions yesterday with the Chief Registrar of the @Kenyajudiciary, Anne Amadi to maneuver ways of minimizing Our caseloads at the  Siaya High Court. https://t.co/K1uasZ5KDS",NEU
,https://twitter.com/WilliamOduol/status/1629074564666753025,"We've just held discussions with Siaya County Municipal Boards to navigate around proper town planning, mobilization of investments and transformation of Siaya into an economic hub. https://t.co/fA2GlG9b64",NEU
,https://twitter.com/GladysShollei/status/1629092231524020224,"What we wear says a lot about who we are. Some of my best clothes are the work of Jua Kali tailors:

Paulina Otieno
Peter Onyango
Stella Shikaki 

I chose to use the biggest platform in Bunge, the Speaker’s Chair, to speak of local African Fashion Designers. https://t.co/MyZAeVGmtV",POS
,https://twitter.com/4thPresidentKE/status/1629134117232156672,"1/4
Heads of International Election Observation Missions in the Federal Republic of Nigeria🇳🇬 have today held a consultative meeting, a few hours to the polls where the citizens will cast their votes for the Presidential and National Assembly representatives. https://t.co/uRD9I64Ihl",NEU
,https://twitter.com/HonTuya/status/1629156410675142659,"Fencing is one of effective ways of ecosystem restoration &amp; as said, the journey of a thousand miles begins with one step..with Partnership from UNDP Kenya and the Japanese embassy, the journey towards fencing of the 117KM of the Kakamega Forest began today @UNDPKenya @County037 https://t.co/6qEr0mDuNT",POS
,https://twitter.com/A_S_Nassir/status/1629159241528315905,"This afternoon, I accompanied His Excellency President  @WilliamsRuto and Deputy President Hon. @rigathigachagua  for the ground breaking ceremony of Taifa Gas in  Dongo Kundu, Special Economic Zone. (SEZ) https://t.co/zAdE6QdVcM",NEU
,https://twitter.com/HonMoses_Kuria/status/1629171475642044422,"I have today given an offer to Prof Wainaina the VC Kenyatta University to buy out the lease for China Square, Unicity Mall and hand it over to the Gikomba,Nyamakima, Muthurwa l&amp;  Eastleigh Traders Association.We welcome Chinese investors to Kenya but as manufacturers not traders",POS
,https://twitter.com/harsama_kello/status/1629176534035574786,"Gov't will revoke license of  exporters who export immature avocadoes which negatively impact  image of the fruit in overseas markets.They are transporting avocados without appropriate packaging &amp; on open pick-ups, Probox &amp; canters contrary to Crops regulations and crop act 2013 https://t.co/Oa8taXXrMM",NEG
,https://twitter.com/charlruto/status/1629211094551085056,It was a great honour &amp; pleasure joining   @FirstLadyKenya @MamaRachelRuto in meeting the @FLOTUS @DrBiden upon her arrival in Kenya. She exuded an aura of warmth &amp; motherly kindness as she spoke on fostering partnerships between the 2 nations as one of her agendas of her visit. https://t.co/vISyB9CCAO,POS
,https://twitter.com/HonTuya/status/1629365244827975680,"Meeting with Western Regional Commissioner &amp; Security team; the NGAO network is instrumental for enforcement of ecosystem rehabilitation and Restoration: We shall revamp Chiefs’ tree nurseries across the country to enhance seedling propagation, key pillar of the 15B Tree Campaign https://t.co/su6LDwSvhP",POS
,https://twitter.com/Natembeya_G/status/1629401556880617474,"Join me on Monday, February 27th, at 10am for the groundbreaking ceremony for the construction of Trans Nzoia County's ultra-modern sports complex. You are all invited. https://t.co/VuOIw480H7",POS
,https://twitter.com/NjiruAdv/status/1629438959083307010,"Why are Gikomba,Nyamakima and Kamukunji traders complaining about the Chinese Mall....why can't they build their own mall and stock its.Why should I go to Gikomba,Nyamakima and Kamukunji to buy sub-stand and counterfeit goods when I can get quality goods at the Chinese Mall?",NEG
,https://twitter.com/4thPresidentKE/status/1629482270477131780,"1/3
Former President of the Republic of Kenya, H.E. Uhuru Kenyatta,  and leader of the African Union Election Observer Mission joined other observers in various polling stations within Abuja, Nigeria. https://t.co/CgpWen4THt",NEU
,https://twitter.com/skmusyoka/status/1629490157752664064,"The emphatic reception at Kakamega's Amalemba Grounds was proof that Azimio - One Kenya is on the right path.
We are fully committed to advocating for Kenyans against the escalating &amp; unbearable living costs. We are also equally committed to the cause of electoral justice. https://t.co/xytyMPp57B",POS
,https://twitter.com/EAukot/status/1629495767877443585,"Happy birthday, my dear wife❤️ https://t.co/qypcd1iG5y",POS
,https://twitter.com/HonSusanMangen1/status/1629715883806400512,Accompanied The First Lady of United States of America @FLOTUS and First Lady of Republic of Kenya @MamaRachelRuto during the Women For Peace Group meeting in Kibra Nairobi to gain firsthand experience of a highly effective table banking model which is collateral free. https://t.co/dS0nb2b2a0,NEU
,https://twitter.com/SingoeiAKorir/status/1629747716023615510,No lawful investment actor- irrespective of their nationality- should be apprehensive because the country's investment regime is non arbitrary &amp; non discriminatory. https://t.co/pyGyoAxumr,NEU
,https://twitter.com/MillicentOmanga/status/1629819275086118912,Dryspell inaisha leo 😁 https://t.co/sF7A4g2fwj,NEU
,https://twitter.com/A_S_Nassir/status/1629860966136512513,"Happy birthday to my good friend and former Governor Mombasa County @HassanAliJoho. 

May Allah grant you long life https://t.co/7GmRb9EUOf",POS
,https://twitter.com/4thPresidentKE/status/1629862832287240194,"1/4
The heads of international election observation missions in the Federal Republic of Nigeria🇳🇬 held a post-electoral consultative meeting in Abuja, hosted by the head of the @_AfricanUnion Election Observation Mission (AUEOM), H.E. (Rtd) Uhuru Kenyatta. https://t.co/U4e45qw1mC",NEU
,https://twitter.com/Natembeya_G/status/1629864272783110147,"Tukutane kesho 10am Kenyatta Stadium Kitale 
Ni  kazi si Story! https://t.co/9cloOUNW50",NEU
,https://twitter.com/MohaJichoPevu/status/1629884659889782793,There is no way we are going to allow LGBTQ- to be registered as NGO neither do their thing here. Those who support them should accommodate them in their own countries. Supreme Court you are very wrong on this one! https://t.co/9ylBEFd5sj,NEG
,https://twitter.com/MillicentOmanga/status/1629913848814641153,End of Dry………….Tunataka Security Buanaaaa. https://t.co/XxNzYIFgQ3,NEU
,https://twitter.com/methumuhia/status/1629915236055625729,"Reporting live from the Office Of The First Manchester United Fan!
#CarabaoCup #MUNNEW #GGMU https://t.co/DC8vA1RM3S",NEU
,https://twitter.com/NjiruAdv/status/1630037478768877568,"So nabii Zakayo @WilliamsRuto is TAXING HUSTLERS to the last drop of their blood so that they can sponsor Mr.Murkomen @kipmurkomen to OLD TRAFFORD to watch a live match?Mr.Murkomen how do u think your visit to old Trafford benefited the boda boda,mama mboga or mtu wa mikokoteni?",NEG
,https://twitter.com/Natembeya_G/status/1630148622535852033,"Groundbreaking ceremony for the Construction of Trans Nzoia County Sports Complex 
Penalty shootout moves! https://t.co/0MV1e3ip0k",NEU
,https://twitter.com/HonTuya/status/1630187066599383041,"Engagement with the Parliamentary Departmental Committee on Environment, Forestry &amp; Mining to present the Budget Policy statement as part of the budget-making cycle for FY2023/24 https://t.co/j9f9lP2ElG",NEU
,https://twitter.com/AnneWaiguru/status/1630201515632672768,"Congratulations my sister, Governor of Embu county @CecilyMbarire on your appointment as the @UDAKenya Chairperson. And to the new Secretary General @Cleophasmalala. Wishing both of you the very best as you diligently and courageously serve in your new roles. Godspeed. https://t.co/zj3ILTLnax",POS
,https://twitter.com/scherargei/status/1630207557380845570,"Unga @ 2Kgs 154/=
Ndovu @ 2kgs 179/=

Taifa Gas 6kg@ 850/=
13Kg @1500 / =

Sugar 2kgs @ 270/=

Bar soap @135/=

Milk 49/ 

The cost of living is steadily coming down for all Kenyans.  H.E Ruto has managed to stabilise the economy that was in ICU to HDU in2  full recovery https://t.co/SlHK3GRKaO",NEU
,https://twitter.com/4thPresidentKE/status/1630230487431274497,"1/5
The head of the AU Election Observers Mission (AUEOM), H.E (Rtd) Uhuru Kenyatta, alongside the head of the Economic Community of West African States (ECOWAS) mission, H.E (Rtd) Bai Koroma, has issued a preliminary statement on their observations of the Nigeria 2023, polls. https://t.co/xZWQQ75dCy",NEU
,https://twitter.com/Natembeya_G/status/1630244755086127109,"This evening, I comissioned the construction of the Trans Nzoia County ultra-modern sports complex, which will cost 650M Shillings and have a capacity of 50,000 people. The facility will include a training room as well as space for sporting events and national functions. https://t.co/EZzWVIv69y",NEU
,https://twitter.com/methumuhia/status/1630449040008568832,#SayNoToLGBTQinKENYA https://t.co/F19UzYdJun,NEG
,https://twitter.com/methumuhia/status/1630524360929804289,Happy birthday to the Deputy President and the King of the Mountain HE Rigathi Gachagua @rigathi https://t.co/eHM3UgwJ7S,POS
,https://twitter.com/MutindaMunene/status/1630560999219634177,"On Tuesday, 28th February 2023 the Senate committee on finance and budget was entrusted with the task of vetting Dr. Susan Koech who is expected to fill the position of CBK Deputy Governor. https://t.co/Ux2wMF092m",NEU
,https://twitter.com/MutindaMunene/status/1630575007494557696,"On Tuesday, 28th February 2023 the Committee on County Public Investments and Special Funds was in a meeting with Kisumu County Executive, H.E Prof. Peter Anyang' Nyong'o at KICC VIP Lounge to deliberate key matters relating to Kisumu County. https://t.co/GoqygKteke",NEU
,https://twitter.com/HonJBMuturi/status/1630580173505458176,Wishing you a phenomenal birthday Riggy G. May God provide you the fortitude and discernment to successfully navigate all obstacles as we work together to transform our beautiful nation. https://t.co/edqTVENS3A,POS
,https://twitter.com/Nakhumicha_S/status/1630593152401670144,Hosted Mandera Governor H.E Mohamed Adan Khalif at Afya House and discussed the cholera outbreak in parts of Northern Kenya. I assured the Governor that @MOH_Kenya would continue the cholera vaccination drive to safeguard lives and livelihoods. https://t.co/52nOeCtzZI,NEU
,https://twitter.com/scherargei/status/1630597746603204610,There is should be immediate investigations to any officers who cleared CS Matiangi to travel yet he is under investigation by various agencies.   reshuffling/administrative action should be taken &amp; immediate REPATRIATION of CS Matiangi back to kenya to face the law/music !. https://t.co/wFPQVSnk6L,NEG
,https://twitter.com/HonTuya/status/1630610281268117504,"Joined hands with DCI Amin @DCI_Kenya , US Amb. to Kenya HE Meg Whitman @USEmbassyKenya KWS, ODPP, NEMA, Judiciary @Kenyajudiciary and other players to say NO to Trafficking in the endangered Sandalwood tree species… https://t.co/H06WU7spP0",NEU
,https://twitter.com/hon_wamuchomba/status/1630643595454697474,"How do we allow 36 bars in one small center like kambaa???? 
The greed with counties .......
God help us ! https://t.co/kokGTxMdXY",NEG
,https://twitter.com/MutindaMunene/status/1630776379712176134,"""Good morning a new month, wishing you a successful one in what we do on a daily basis."" 

God be with us all 🤝❤️🙏 https://t.co/39T2AbJaSO",POS
,https://twitter.com/MohaJichoPevu/status/1630826406727888896,Habari ndio hiyo! https://t.co/PRzx8BPeO7,NEU
,https://twitter.com/GovernorBii/status/1630860688691167233,I am committed and steadfast in positioning our fastest-growing county as the next economic frontier. Held a discussion with President @WilliamsRuto in the company of Jaswinder Bedi at State House. Bedi is one of the investors keen on accelerating manufacturing in our county. https://t.co/gHFEi4N0oM,POS
,https://twitter.com/GovernorBii/status/1630860705468502016,"Currently, i am seeking partnerships with investors keen on stimulating productivity, generating jobs, and promoting trade through our advanced plan to establish aggregation centers and industrial parks. https://t.co/7hnwQvnKOQ",POS
,https://twitter.com/KBonimtetezi/status/1630880793382862851,Good job! https://t.co/cC5tiFUyVd,POS
,https://twitter.com/Natembeya_G/status/1630920951092084737,Kibandaski late lunch at Recovery Hotel Kiminini Market. https://t.co/VsOf4xzgpd,NEU
,https://twitter.com/HonTuya/status/1630950508658606082,"In consultation with member organizations of the Conservation Alliance of Kenya (CAK). 

We agreed on a partnership plan for the 15B National Tree Growing and Restoration campaign fashioned around economic pipelines linking ecosystem restoration to livelihood enhancement. https://t.co/sxSBxtbR6k",NEU
,https://twitter.com/CJMarthaKoome/status/1630951394994733056,"1. Met Defence Cabinet Secretary @HonAdenDuale this afternoon to discuss collaboration between the Judiciary and Ministry of Defence, which includes streamlining Court Martial processes for improved efficiency. https://t.co/ma2kDLZlAn",POS
,https://twitter.com/methumuhia/status/1630967187509739526,"I graciously received the mantle as the patron of  The Hustler Nation Intelligence Bureau ( HNIB) from Dennis @OleItumbi in my office. 

We prayed and wished him the best as he appeared before the Public Service Commission for an interview as Chief Administrative Secretary (CAS). https://t.co/P9tU0ZkfK6",POS
,https://twitter.com/HonSusanMangen1/status/1630967243839266819,"1/2 Delivering my speech during the Intergovernmental Authority Development(IGAD) Forum on Entrepreneurship and Financial Literacy programs for women entrepreneurs in Addis Ababa, Ethiopia. https://t.co/JCIhoEKEc6",NEU
,https://twitter.com/HonSusanMangen1/status/1630968396689948672,"In conclusion of my visit to Addis Ababa I paid a courtesy visit to H.E Jean  Kamau, Ambassador of Kenya to the Federal Democratic Republic of Ethiopia, the African Union and UNECA. I was accompanied by Hon Mutai MP Kuresoi North, MP Shinyalu and Women Representative for Meru https://t.co/iNHtXuu5nU",NEU
,https://twitter.com/HonTuya/status/1630987773485219841,"In a courtesy call with the Swedish ambassador to Kenya, HE Caroline Vicini &amp; discussed areas of mutual interest &amp; priority including commercialization of Ecosystem Restoration and circular economy… https://t.co/IyIF5qYn16",NEU
,https://twitter.com/Cate_Waruguru/status/1630991652914429958,"It was a day filled with joy and merry.Glory be to God.

#DaughterOfZion https://t.co/bm5Wga68bo",POS
,https://twitter.com/MutindaMunene/status/1631253592706351105,"Taking this opportunity to acknowledge and appreciate my Senate colleague, Senator Enoch Wambua for seeing it fit to invite me during the official visit to Kitui County assembly. It was quite a very successful and productive course. https://t.co/c2i0SMjqzV",POS
,https://twitter.com/MutindaMunene/status/1631286281601703945,"It was a great honour and privilege to be part of the International women's day (IWD)2023 celebrations, on Thursday 2nd March 2023 at KICC where H.E. Hon. Dr. William Samoei Ruto, President of the Republic of Kenya was the Chief guest. It was one of a kind and memorable event!!.. https://t.co/xDBsY0xYZc",POS
,https://twitter.com/methumuhia/status/1631312140870074368,"Msigongwe. 

Nywele ni 3k. 

Na ngiri ingì iyo, rora njara, imwe ya nguo. https://t.co/whOY0hBWzt",NEU
,https://twitter.com/HonMoses_Kuria/status/1631346292839391239,Twende Kazi https://t.co/0neIIRc9Ld,NEU
,https://twitter.com/4thPresidentKE/status/1631360065272700928,"1/2
Former Presidents H.E. Uhuru Kenyatta (Kenya), head of the @_AfricanUnion Election Observers Mission (AUEOM), and H.E Bai Koroma (Sierra Leone), head of the Economic Community of West African States (ECOWAS) mission, paid a courtesy call on Presidential Candidates... https://t.co/A53CqSZfeM",NEU
,https://twitter.com/HonSusanMangen1/status/1631361780420075536,"1/2 I today held a bilateral engagement together with Madam Casmille Nuamah  the operations manager; Kenya, Somalia, Uganda and Rwanda, The World Bank, Madam Yuliya Smolyar Senior Social Protection Specialist, World Bank and Kevin Sanya Heraniah Social Protection Specialist.. https://t.co/4l8WZR3fdB",NEU
,https://twitter.com/WilliamOduol/status/1631509078617800704,Happy Internationa Women's day. https://t.co/zj5jrwWBP3,POS
,https://twitter.com/RobertAlai/status/1631525266374766598,This is why you need younger minds in politics. Completely different perspective. https://t.co/0xIJlIO5k6,NEU
,https://twitter.com/peninah_malonza/status/1631528837505859584,Happy #WorldWildlifeDay2023 #WWD2023 #WWD https://t.co/VXmCnp20m2,POS
,https://twitter.com/methumuhia/status/1631550709177933824,A man can and will never be a woman. https://t.co/d08fUPXY5v,NEG
,https://twitter.com/harsama_kello/status/1631620771268132864,"Joined DP  H.E. Rigathi Gachagua @rigathi and CS Hon @mithika_Linturi during the opening of Eldoret National Show.

The theme of the show, which was organised by the Agric  Society of Kenya, is :Promoting Climate Smart Agri &amp; trade initiatives for Sustainable Economic Growth” https://t.co/m4tX5ob2co",NEU
,https://twitter.com/ray_omollo/status/1631624730531749888,"The Nation Youth Service is a voluntary work and educational programme that has, since 1964, helped many young Kenyans discover and develop their potential. https://t.co/mJsV0JHnta",POS
,https://twitter.com/harsama_kello/status/1631662894478753792,"During the official opening of Eldoret ASK Show by H.E. @rigathi,we visited various stands,I was extremely happy to learn from  diverse agricultural innovations.These innovative skills will be supported by the gov't in efforts to feed our population &amp; mitigate climate change https://t.co/pA2VCTmqvZ",POS
,https://twitter.com/methumuhia/status/1631666102496374785,Office of the First Manchester United Fan Wishes you nothing but love. https://t.co/0bVEt4oufK,POS
,https://twitter.com/charlruto/status/1631682215301074944,"We also visited Bidii Primary School where we took up an initiative for Environmental Cleanliness with the Pan African Congress of Kenya @PanAfricanKe, starting a culture of environmental responsibility. The pupils chimed in by sweeping &amp; cleaning the area around the school gate https://t.co/XtBNmzlviR",POS
,https://twitter.com/HonWangari/status/1631682318174769154,Baada ya kazi..... https://t.co/zenL5APrFr,NEU
,https://twitter.com/MutindaMunene/status/1631690483859685376,"What a great experience to reconnect with my previous high school, St Ann's Girls Kiriari in Embu. As leaders we should continuously embrace mentoring/nurturing our future generation/leaders. It does provide me with a great sense of satisfaction to help girls realize their dreams https://t.co/GGTECysbma",POS
,https://twitter.com/AnyangNyongo/status/1631704222314921987,STATUTORY NOTICE: SUSPENSION OF BODABODA OPERATIONS IN MILIMANI AREA https://t.co/hHW96BmDbr,NEU
,https://twitter.com/HonMoses_Kuria/status/1631775978220318720,My distinguished colleague Davies Chirchir is working hard to restructure the fuel supply chain in order to ease the pressure on the Shilling. He is imminently succeeding after which I see an exchange rate of Ksh 85 to the dollar,POS
,https://twitter.com/Nakhumicha_S/status/1631921506488860674,CONGRATULATIONS to the Speaker of the @NAssemblyKE @HonWetangula on being conferred with an Honorary Degree of Doctor of Humane Letters (Honoris Causa) by the @KibabiiUniversity. https://t.co/KaVWE17YHu,POS
,https://twitter.com/NjiruAdv/status/1631987546811949057,"Si ninaona uko JOB....Unataka job gani ingine na KAZI NI KAZI? Have faith in what u are doing....u have started from  BOTTOM and with the DOLLAR exchanging at 130 now, u are surely headed UP....Yani bottom-up. https://t.co/EA7xenXule",POS
,https://twitter.com/peninah_malonza/status/1632071866184605698,"Condoled with Hon. Anastasia Mwendo following the loss of her husband the late Joseph kimwele.

May God comfort Hon. Anastacia and her family during this moment of grief. https://t.co/ZMpmWqyaws",NEU
,https://twitter.com/HonTuya/status/1632402088306016258,"At the Kenya Forest Service forest Rangers recruitment teams’ induction meeting to oversee the training &amp; mock exercise…

I am confident with the level of preparedness and wish all the young people who will be participating in the exercise this week the very best.. https://t.co/BvWNiTbjLy",POS
,https://twitter.com/skmusyoka/status/1632427640970723328,Countdown... https://t.co/TFRWk5T8Ns,NEU
,https://twitter.com/MutindaMunene/status/1632553446971789319,"""Your talent determines what you can do, your motivation determines how much you're willing to do and your attitude determines how well you do it. Think smart, work smarter and achieve good results.""

#Happy New and blessed week!!.. https://t.co/vMnGRSIHcS",POS
,https://twitter.com/Araap_Sang/status/1632633557968363527,Welcome All to @Nandi029 County for interdenominational thanksgiving service. https://t.co/2FHKxK2zL1,POS
,https://twitter.com/Natembeya_G/status/1632642458688397312,"Wadabwa Bridge Status Before and After Installation of Box Culvert,  the bridge connects  Waitaluk ward and Kiminini Ward in  Kiminini Constituency.

Ni Kazi Si Story. https://t.co/5fIkOoOqJe",NEU
,https://twitter.com/Cate_Waruguru/status/1632646088673959936,"Good Morning Fam,do have a blessed day.

#DaughterOfZion https://t.co/Q4W5kjTPhi",POS
,https://twitter.com/MutindaMunene/status/1632698321679646721,We as leaders should unite and strongly condemn the LGBTQ issue. Our vulnerable youths should be protected from this western culture which has been found to have a great negative impact on our culture and morals as Africans. The Govt's top leadership has also rebuked the acts!!.. https://t.co/7NJoTC6uCi,NEG
