full_text,reply_count,retweet_count,favorite_count,url,created_at,view_count,sentiment
"Met @MukekaClem PS Foreign Affairs, Rwanda. We spoke about the challenges and opportunities of serving and supporting our diasporas, and how to engage our communities abroad and mainstream their participation in national development. https://t.co/i04c3Nf9wP",4.0,24.0,211.0,https://twitter.com/roselinenjogu/status/1627808740454825986,2023-02-20 23:13:41+00:00,15672.0,NEU
"""Never forget the three powerful resources you always have available to you: love, prayer, and forgiveness.""GOOD MORNING &amp; A SUCCESSFUL DAY AHEAD MY FELLOW KENYANS!!.. https://t.co/1jWPLuEKb9",4.0,11.0,37.0,https://twitter.com/MutindaMunene/status/1627883817645088769,2023-02-21 04:12:01+00:00,1402.0,POS
We have now commenced the distribution of 158 tons of certified seeds worth 40 million to the farming community across our six sub-counties. https://t.co/L1IDC39ZwX,10.0,6.0,44.0,https://twitter.com/WilliamOduol/status/1627909622597320712,2023-02-21 05:54:33+00:00,3824.0,NEU
"""It's quite appropriate to keep in touch, appreciate and acknowledge true friends/people who have always acted as a strong pillar of your system!!.. Visiting Rebecca after being blessed with a baby."" https://t.co/JLA3RRIeY0",0.0,5.0,37.0,https://twitter.com/MutindaMunene/status/1627934908696985602,2023-02-21 07:35:02+00:00,672.0,POS
"Today, I had the privilege of attending the Europe Union~Kenya Business Forum 2023,High-level launch of Team Europe Initiative Investing in Young Businesses in Africa(TEI-IYBA). Part of discussion is The Kenya Start~Up Bill  geared towards putting up policies for entrepreneurs. https://t.co/5RjCztZebT",4.0,68.0,90.0,https://twitter.com/HonSusanMangen1/status/1627996276322172928,2023-02-21 11:38:53+00:00,2984.0,POS
"The EU delegation supports sustainable Trade and Investment Partnerships between Europe and Kenya, as a State Department alignment to such opportunities is a necessity to enable MSMEs grow and develop economically. I commit my support! https://t.co/NraArBnEEL",3.0,46.0,56.0,https://twitter.com/HonSusanMangen1/status/1627996300493959168,2023-02-21 11:38:59+00:00,832.0,POS
"1/4
The 4th President of the Republic of Kenya🇰🇪, H.E. Uhuru Kenyatta arrives at Nnamdi Azikiwe International Airport in Abuja, Nigeria ahead of the country’s General Elections to be held on 25th February, 2023. https://t.co/DW7b0Gkaol",1.0,136.0,1122.0,https://twitter.com/4thPresidentKE/status/1628022171804073986,2023-02-21 13:21:47+00:00,60127.0,NEU
"2/4
The @_AfricanUnion (AU) appointed the former President H.E. Uhuru Kenyatta to lead the recently launched African Union Election Observation Mission (AUEOM) to the Federal Republic of Nigeria🇳🇬. https://t.co/uHnZQa9Hoh",1.0,20.0,126.0,https://twitter.com/4thPresidentKE/status/1628022180574564352,2023-02-21 13:21:49+00:00,9207.0,NEU
"3/4
The mission draws its mandate from various AU instruments and will be supported by experts from the African Union Commission (AUC). https://t.co/6dV8B99EJe",1.0,19.0,117.0,https://twitter.com/4thPresidentKE/status/1628022187327193088,2023-02-21 13:21:51+00:00,9136.0,NEU
"The 60th Madaraka Day Celebrations theme, in line with the Government's Economic Transformation Agenda, will be centred around, 'Growth of Small and Medium Enterprises (SME)'. https://t.co/LrW0L5dvD1",46.0,75.0,574.0,https://twitter.com/ray_omollo/status/1628024414649344004,2023-02-21 13:30:42+00:00,85909.0,NEU
"Bottom Up

Salaaala….. https://t.co/mVZAePBi4e",891.0,599.0,4484.0,https://twitter.com/RobertAlai/status/1628240122150899713,2023-02-22 03:47:51+00:00,507596.0,NEU
"I attended sessions at the  #EUKenyaBusinessForum on investing in Young Businesses in Africa, Agriculture &amp; Agro-Processing. I Met various industry leaders &amp; Ambassadors who had alot of insight to share. My aim was to identify potential partners and opportunities for the youth. https://t.co/sgfS1vUbA4",74.0,63.0,688.0,https://twitter.com/charlruto/status/1628288708762796032,2023-02-22 07:00:54+00:00,54874.0,POS
"Engaged CEOs of Regional Conservancies from across the Country &amp; agreed on engagement framework for an all-government, all-society approach to ecosystem Restoration &amp; dvt of high credibility, high quality Carbon and biodiversity credits market of tangible benefit to communities https://t.co/QFHNQzFlPf",18.0,47.0,361.0,https://twitter.com/HonTuya/status/1628303399224582145,2023-02-22 07:59:17+00:00,25643.0,POS
"1/5
The Head of the African Union Election Observers Mission (AUEOM), former Kenya President H.E. Uhuru Kenyatta, yesterday joined other approved election observer missions as Nigerians prepare to participate in the General Elections on 25th February 2023. https://t.co/a9q8YkMfIA",1.0,84.0,619.0,https://twitter.com/4thPresidentKE/status/1628321678773084161,2023-02-22 09:11:55+00:00,33023.0,NEU
I am proud of the Coast General Teaching and Referral Hospital Doctors team led by Dr. Benjamin Okanga for conducting a successful neuro-intervention for treatment of Aneurysm and Stroke using the state of the art Cathlab facility. https://t.co/uPhqNYp0Kn,31.0,72.0,572.0,https://twitter.com/A_S_Nassir/status/1628328913775607810,2023-02-22 09:40:40+00:00,41277.0,POS
"Building on our Introductory Peace, Security and Development Cooperation Roundtable that was held on 31st January 2023, today, I joined Mr. Anthony Ngororano, UNDP Resident Representative, at Safari Park Hotel, Nairobi, for the inception of the United Nations Joint Programmes. https://t.co/XX5y1KvZKc",8.0,35.0,278.0,https://twitter.com/ray_omollo/status/1628394364337627137,2023-02-22 14:00:45+00:00,11633.0,NEU
"Earlier today, I joined CS @mithika_Linturi  as he received a courtesy  call from Mozambican High Commissioner to Kenya, H.E Jeronimo Chivavi.The discussion centred on prioritizing value addition in tea,coffee and sugar. @kilimoKE is committed to promoting sustainable development https://t.co/lmzrc7kyG4",3.0,8.0,62.0,https://twitter.com/harsama_kello/status/1628394534940835841,2023-02-22 14:01:25+00:00,2957.0,POS
"Today I join Christian faithful from across the world in marking #AshWednesday - officially marking the beginning of #Lent. I pray that the Holy Spirit guides, inspires, and sustains us throughout #Lent2023, and may the Holy Spirit enable us experience the Almighty God's grace. https://t.co/XBhlnpgQHI",107.0,76.0,951.0,https://twitter.com/Nakhumicha_S/status/1628417651511898115,2023-02-22 15:33:17+00:00,93268.0,POS
"Nairobi River is the symbolic spine upon which the city's blue and green infrastructure is anchored. For a better and healthier urban life, the Government has committed to clean the river and with it, the moral filth that has bedevilled our Capital. https://t.co/4BPFvP6e3Q",34.0,74.0,602.0,https://twitter.com/ray_omollo/status/1628424996946157568,2023-02-22 16:02:28+00:00,86007.0,POS
"1/5
H.E. (Rtd) President Uhuru Kenyatta earlier today met the 90-member @_AfricanUnion election observers' mission (AUEOM) group, appointed from the 55 African Union (A.U.) member states to monitor the upcoming Nigeria's seventh general election since independence. https://t.co/5SMwlVvWc0",1.0,61.0,382.0,https://twitter.com/4thPresidentKE/status/1628439576686600192,2023-02-22 17:00:24+00:00,26646.0,NEU
"With an-all-government, all-society and all-community approach, the dream towards the cleaning of the Nairobi Rivers Basin began today with the Launch of the Nairobi Rivers Commission at the Korogocho Peoples Park in Nairobi.. https://t.co/UFKJfWubfB",13.0,55.0,336.0,https://twitter.com/HonTuya/status/1628463986516627456,2023-02-22 18:37:24+00:00,15401.0,NEU
"JFK airport never closes even when all heads of states and governments assemble in New York. What modern-day slavery and mistreatment is this?
Let's respect all other travellers",256.0,714.0,2464.0,https://twitter.com/EAukot/status/1628603491026337792,2023-02-23 03:51:44+00:00,228370.0,NEG
"Held  fruitful discussions with CS @CsChelugui and the European Union Representatives. The conversation heads towards promotion of the sustainable market-based solutions and the alignment of the key priority areas in the value chain; (Dairy, Leather, edible oil and coffee). https://t.co/xKsFYHH3NV",2.0,61.0,78.0,https://twitter.com/HonSusanMangen1/status/1628611968134266882,2023-02-23 04:25:26+00:00,2588.0,POS
"1/3
H.E (Rtd) President Uhuru Kenyatta, the head of the African Union Election Observers Mission (AUEOM), last evening, held a consultative engagement with the Chief Justice and President of the Supreme Court of Nigeria, Hon. Olukayode Ariwoola,... https://t.co/5xpLROyfzZ",1.0,62.0,464.0,https://twitter.com/4thPresidentKE/status/1628615539248570368,2023-02-23 04:39:37+00:00,32721.0,NEU
End of tenure notification. We thank the Rt.Hon @RailaOdinga for his service to the continental body. https://t.co/j2FUA9tdHg,120.0,140.0,846.0,https://twitter.com/SingoeiAKorir/status/1628628242406989825,2023-02-23 05:30:06+00:00,298014.0,POS
"I regret to announce to all the friends &amp; relatives of my brother's son, the late Brian Khalwale, that he has been given a forced burial in the US despite our fierce objection. His mother capitalised on his death, got a visa, and travelled, hopping to immigrate to the US. https://t.co/4G2OYvHnL9",1035.0,241.0,4145.0,https://twitter.com/KBonimtetezi/status/1628644206913679360,2023-02-23 06:33:32+00:00,562422.0,NEG
"1/6
Candidates contesting for the Presidential seat in Nigeria, yesterday gathered at the International Conference Centre, Abuja to sign the 2nd National Peace Accord. The Accord stipulates the commitment by a presidential candidate to ensure a peaceful, free &amp; credible election https://t.co/azHjLnWsrs",1.0,35.0,203.0,https://twitter.com/4thPresidentKE/status/1628650661393887232,2023-02-23 06:59:11+00:00,16607.0,NEU
"1/4
The Independent National Electoral Commission (INEC) chairman Prof. Mahmood Yakubu on Wednesday, 22nd February 2023, reiterated the institutions' preparedness and commitment to conducting a free, fair, credible, and all-inclusive electoral process. https://t.co/5uMfed9cC4",1.0,49.0,322.0,https://twitter.com/4thPresidentKE/status/1628665764277362689,2023-02-23 07:59:12+00:00,20798.0,POS
"As the Senate Assistant Majority Leader, I wish to take this opportunity to wish my boss the Senate Majority Leader Senator @Aaroncheruiyot a happy happy birthday. All the best in the new year kiongozi. https://t.co/ozepvDqoF5",84.0,51.0,876.0,https://twitter.com/methumuhia/status/1628699631587667968,2023-02-23 10:13:46+00:00,47584.0,POS
"Consultation with Gov of Nairobi HE  Sakaja &amp; the Greening Nairobi task force consisting of NYS, Kenya Police Service, KFS, TARDA, Housing, NRBWater &amp; Prisons to set stage for joint establishment of a Green Army of youth to grow 1M trees annually towards a net zero city! https://t.co/qXdIDt6fm6",27.0,78.0,628.0,https://twitter.com/HonTuya/status/1628707082110214145,2023-02-23 10:43:22+00:00,67450.0,NEU
"Our men in uniform put their lives on the line daily, combating crime and enforcing the law. Their health and safety is therefore of great concern. https://t.co/c9AZ3b0vxO",31.0,99.0,823.0,https://twitter.com/ray_omollo/status/1628741634140647424,2023-02-23 13:00:40+00:00,68586.0,NEU
"Briefing with Technical Work Grp. of Forest and Landscape Restoration ( FOLAREP) with representation of Min. of Env. Climate Change &amp; Forestry, NACOFA, FAO &amp; ICRAF on Action plan (2022-27) Restoration of degraded ecosystems to be implemented through the Green Env. Facility (GEF) https://t.co/DPyb6J3EES",16.0,49.0,321.0,https://twitter.com/HonTuya/status/1628743222947086339,2023-02-23 13:06:59+00:00,24035.0,NEU
"1/4
H.E. Uhuru Kenyatta has urged the African countries' Ambassadors and High Commissioners in Nigeria to work closely with the election observers to see the vast country with a considerable population emerge victorious in the upcoming general elections. https://t.co/ZtXF1kdCYu",1.0,43.0,290.0,https://twitter.com/4thPresidentKE/status/1628749488662757377,2023-02-23 13:31:53+00:00,19267.0,POS
"In Rwanda, @MountKenyaUni @MountKenyaUniRw hosted me for my public lecture on African Artworks and the Diaspora: Restitution, Repatriation and International Law.
Grateful for an academic engagement. Thank you MKU and congratulations for succeeding abroad! @ https://t.co/ksIwU5Fppf",8.0,22.0,208.0,https://twitter.com/roselinenjogu/status/1628785036546699270,2023-02-23 15:53:08+00:00,12272.0,POS
"Together with my colleagues, Cabinet Secretary for Trade,Industry  and Investment Mr. Moses Kuria  and Development Partners, we had a Consultative meeting with H.E the President  William Ruto on the promotion of trade, strengthening of market linkages https://t.co/10U8WepvhS",33.0,116.0,1293.0,https://twitter.com/Natembeya_G/status/1628790907842560000,2023-02-23 16:16:28+00:00,77423.0,NEU
"Together with the Governor and Chief Registrar of the Judiciary, Anne Amadi, we have today inspected our Gem Sub County Offices, a proposed site for a magistrate Court in Yala Town. https://t.co/xrHu46UQAZ",3.0,4.0,27.0,https://twitter.com/WilliamOduol/status/1628805166488072193,2023-02-23 17:13:08+00:00,1343.0,NEU
"We have today launched Ahindo - Sinaga Project to enable East Gem residents to access safe and clean water.
The 9.9 Million water project which is both solar and Electricity powered has 3 water kiosks that will serve 19 villages. https://t.co/a0uUZzRYF3",3.0,1.0,11.0,https://twitter.com/WilliamOduol/status/1628814546558242817,2023-02-23 17:50:24+00:00,462.0,POS
Yesterday I welcomed the Namibian Parliamentary Caucus to my office at Parliament. Namibia’s caucus model enables legislators to engage one another  and non governmental stakeholders on development issues in a non-political forum. https://t.co/NcdrSxsK6o,27.0,43.0,481.0,https://twitter.com/GladysShollei/status/1628820004052271104,2023-02-23 18:12:05+00:00,21323.0,POS
The El Presidente https://t.co/PBhv7NJnFT,9.0,23.0,279.0,https://twitter.com/methumuhia/status/1628821317565706244,2023-02-23 18:17:18+00:00,5998.0,NEU
My first time ever to watch a match at Old Trafford after a long day work and I am very happy that we won. GGMU! https://t.co/bbXM3Vq1T3,1117.0,703.0,10752.0,https://twitter.com/kipmurkomen/status/1628878558943752193,2023-02-23 22:04:46+00:00,921116.0,POS
"Why I sold out my club.  

Once a time, I owned a club in a certain county headquarter. The place was doing very well. On a good weekend, I would make 2 million Tanzanian Shillings. 

But that biashara is challenging or challenged me.",23.0,38.0,298.0,https://twitter.com/methumuhia/status/1629012406335598592,2023-02-24 06:56:37+00:00,31229.0,NEU
"The Acting UN Special Representative of the Secretary-General for West Africa and the Sahel, Ms. Giovanie Biha, on Thursday 23rd 2023 paid a courtesy call to H.E. President Uhuru Kenyatta who is in Nigeria as a lead observer under the African Union Election Observers Mission. https://t.co/RuZ60brXxJ",1.0,56.0,425.0,https://twitter.com/4thPresidentKE/status/1629013194684436481,2023-02-24 06:59:45+00:00,26579.0,NEU
"Held discussions yesterday with the Chief Registrar of the @Kenyajudiciary, Anne Amadi to maneuver ways of minimizing Our caseloads at the  Siaya High Court. https://t.co/K1uasZ5KDS",1.0,1.0,27.0,https://twitter.com/WilliamOduol/status/1629054562094002176,2023-02-24 09:44:08+00:00,1122.0,NEU
"We've just held discussions with Siaya County Municipal Boards to navigate around proper town planning, mobilization of investments and transformation of Siaya into an economic hub. https://t.co/fA2GlG9b64",4.0,2.0,20.0,https://twitter.com/WilliamOduol/status/1629074564666753025,2023-02-24 11:03:37+00:00,960.0,NEU
"What we wear says a lot about who we are. Some of my best clothes are the work of Jua Kali tailors:

Paulina Otieno
Peter Onyango
Stella Shikaki 

I chose to use the biggest platform in Bunge, the Speaker’s Chair, to speak of local African Fashion Designers. https://t.co/MyZAeVGmtV",81.0,121.0,875.0,https://twitter.com/GladysShollei/status/1629092231524020224,2023-02-24 12:13:49+00:00,70581.0,POS
"1/4
Heads of International Election Observation Missions in the Federal Republic of Nigeria🇳🇬 have today held a consultative meeting, a few hours to the polls where the citizens will cast their votes for the Presidential and National Assembly representatives. https://t.co/uRD9I64Ihl",1.0,32.0,283.0,https://twitter.com/4thPresidentKE/status/1629134117232156672,2023-02-24 15:00:16+00:00,20310.0,NEU
"Fencing is one of effective ways of ecosystem restoration &amp; as said, the journey of a thousand miles begins with one step..with Partnership from UNDP Kenya and the Japanese embassy, the journey towards fencing of the 117KM of the Kakamega Forest began today @UNDPKenya @County037 https://t.co/6qEr0mDuNT",34.0,60.0,579.0,https://twitter.com/HonTuya/status/1629156410675142659,2023-02-24 16:28:51+00:00,40067.0,POS
"This afternoon, I accompanied His Excellency President  @WilliamsRuto and Deputy President Hon. @rigathigachagua  for the ground breaking ceremony of Taifa Gas in  Dongo Kundu, Special Economic Zone. (SEZ) https://t.co/zAdE6QdVcM",26.0,79.0,733.0,https://twitter.com/A_S_Nassir/status/1629159241528315905,2023-02-24 16:40:06+00:00,49817.0,NEU
"I have today given an offer to Prof Wainaina the VC Kenyatta University to buy out the lease for China Square, Unicity Mall and hand it over to the Gikomba,Nyamakima, Muthurwa l&amp;  Eastleigh Traders Association.We welcome Chinese investors to Kenya but as manufacturers not traders",502.0,430.0,2616.0,https://twitter.com/HonMoses_Kuria/status/1629171475642044422,2023-02-24 17:28:42+00:00,468762.0,POS
"Gov't will revoke license of  exporters who export immature avocadoes which negatively impact  image of the fruit in overseas markets.They are transporting avocados without appropriate packaging &amp; on open pick-ups, Probox &amp; canters contrary to Crops regulations and crop act 2013 https://t.co/Oa8taXXrMM",7.0,17.0,89.0,https://twitter.com/harsama_kello/status/1629176534035574786,2023-02-24 17:48:49+00:00,10941.0,NEG
It was a great honour &amp; pleasure joining   @FirstLadyKenya @MamaRachelRuto in meeting the @FLOTUS @DrBiden upon her arrival in Kenya. She exuded an aura of warmth &amp; motherly kindness as she spoke on fostering partnerships between the 2 nations as one of her agendas of her visit. https://t.co/vISyB9CCAO,250.0,266.0,3395.0,https://twitter.com/charlruto/status/1629211094551085056,2023-02-24 20:06:08+00:00,291614.0,POS
"Meeting with Western Regional Commissioner &amp; Security team; the NGAO network is instrumental for enforcement of ecosystem rehabilitation and Restoration: We shall revamp Chiefs’ tree nurseries across the country to enhance seedling propagation, key pillar of the 15B Tree Campaign https://t.co/su6LDwSvhP",53.0,81.0,871.0,https://twitter.com/HonTuya/status/1629365244827975680,2023-02-25 06:18:41+00:00,87726.0,POS
"Join me on Monday, February 27th, at 10am for the groundbreaking ceremony for the construction of Trans Nzoia County's ultra-modern sports complex. You are all invited. https://t.co/VuOIw480H7",93.0,172.0,1628.0,https://twitter.com/Natembeya_G/status/1629401556880617474,2023-02-25 08:42:58+00:00,104591.0,POS
"Why are Gikomba,Nyamakima and Kamukunji traders complaining about the Chinese Mall....why can't they build their own mall and stock its.Why should I go to Gikomba,Nyamakima and Kamukunji to buy sub-stand and counterfeit goods when I can get quality goods at the Chinese Mall?",275.0,364.0,2606.0,https://twitter.com/NjiruAdv/status/1629438959083307010,2023-02-25 11:11:36+00:00,203192.0,NEG
"1/3
Former President of the Republic of Kenya, H.E. Uhuru Kenyatta,  and leader of the African Union Election Observer Mission joined other observers in various polling stations within Abuja, Nigeria. https://t.co/CgpWen4THt",1.0,73.0,420.0,https://twitter.com/4thPresidentKE/status/1629482270477131780,2023-02-25 14:03:42+00:00,33298.0,NEU
"The emphatic reception at Kakamega's Amalemba Grounds was proof that Azimio - One Kenya is on the right path.
We are fully committed to advocating for Kenyans against the escalating &amp; unbearable living costs. We are also equally committed to the cause of electoral justice. https://t.co/xytyMPp57B",184.0,152.0,1575.0,https://twitter.com/skmusyoka/status/1629490157752664064,2023-02-25 14:35:02+00:00,114062.0,POS
"Happy birthday, my dear wife❤️ https://t.co/qypcd1iG5y",290.0,152.0,6016.0,https://twitter.com/EAukot/status/1629495767877443585,2023-02-25 14:57:20+00:00,330383.0,POS
Accompanied The First Lady of United States of America @FLOTUS and First Lady of Republic of Kenya @MamaRachelRuto during the Women For Peace Group meeting in Kibra Nairobi to gain firsthand experience of a highly effective table banking model which is collateral free. https://t.co/dS0nb2b2a0,3.0,37.0,46.0,https://twitter.com/HonSusanMangen1/status/1629715883806400512,2023-02-26 05:32:00+00:00,1779.0,NEU
No lawful investment actor- irrespective of their nationality- should be apprehensive because the country's investment regime is non arbitrary &amp; non discriminatory. https://t.co/pyGyoAxumr,118.0,406.0,1296.0,https://twitter.com/SingoeiAKorir/status/1629747716023615510,2023-02-26 07:38:29+00:00,552303.0,NEU
Dryspell inaisha leo 😁 https://t.co/sF7A4g2fwj,1369.0,717.0,12445.0,https://twitter.com/MillicentOmanga/status/1629819275086118912,2023-02-26 12:22:50+00:00,527493.0,NEU
"Happy birthday to my good friend and former Governor Mombasa County @HassanAliJoho. 

May Allah grant you long life https://t.co/7GmRb9EUOf",31.0,83.0,2089.0,https://twitter.com/A_S_Nassir/status/1629860966136512513,2023-02-26 15:08:30+00:00,74996.0,POS
"1/4
The heads of international election observation missions in the Federal Republic of Nigeria🇳🇬 held a post-electoral consultative meeting in Abuja, hosted by the head of the @_AfricanUnion Election Observation Mission (AUEOM), H.E. (Rtd) Uhuru Kenyatta. https://t.co/U4e45qw1mC",1.0,47.0,271.0,https://twitter.com/4thPresidentKE/status/1629862832287240194,2023-02-26 15:15:55+00:00,29149.0,NEU
"Tukutane kesho 10am Kenyatta Stadium Kitale 
Ni  kazi si Story! https://t.co/9cloOUNW50",111.0,139.0,1413.0,https://twitter.com/Natembeya_G/status/1629864272783110147,2023-02-26 15:21:38+00:00,91414.0,NEU
There is no way we are going to allow LGBTQ- to be registered as NGO neither do their thing here. Those who support them should accommodate them in their own countries. Supreme Court you are very wrong on this one! https://t.co/9ylBEFd5sj,369.0,402.0,1946.0,https://twitter.com/MohaJichoPevu/status/1629884659889782793,2023-02-26 16:42:39+00:00,246229.0,NEG
End of Dry………….Tunataka Security Buanaaaa. https://t.co/XxNzYIFgQ3,745.0,411.0,6621.0,https://twitter.com/MillicentOmanga/status/1629913848814641153,2023-02-26 18:38:38+00:00,687303.0,NEU
"Reporting live from the Office Of The First Manchester United Fan!
#CarabaoCup #MUNNEW #GGMU https://t.co/DC8vA1RM3S",13.0,13.0,270.0,https://twitter.com/methumuhia/status/1629915236055625729,2023-02-26 18:44:09+00:00,9197.0,NEU
"So nabii Zakayo @WilliamsRuto is TAXING HUSTLERS to the last drop of their blood so that they can sponsor Mr.Murkomen @kipmurkomen to OLD TRAFFORD to watch a live match?Mr.Murkomen how do u think your visit to old Trafford benefited the boda boda,mama mboga or mtu wa mikokoteni?",148.0,119.0,958.0,https://twitter.com/NjiruAdv/status/1630037478768877568,2023-02-27 02:49:54+00:00,63234.0,NEG
"Groundbreaking ceremony for the Construction of Trans Nzoia County Sports Complex 
Penalty shootout moves! https://t.co/0MV1e3ip0k",70.0,127.0,1445.0,https://twitter.com/Natembeya_G/status/1630148622535852033,2023-02-27 10:11:32+00:00,86536.0,NEU
"Engagement with the Parliamentary Departmental Committee on Environment, Forestry &amp; Mining to present the Budget Policy statement as part of the budget-making cycle for FY2023/24 https://t.co/j9f9lP2ElG",12.0,41.0,376.0,https://twitter.com/HonTuya/status/1630187066599383041,2023-02-27 12:44:18+00:00,22915.0,NEU
"Congratulations my sister, Governor of Embu county @CecilyMbarire on your appointment as the @UDAKenya Chairperson. And to the new Secretary General @Cleophasmalala. Wishing both of you the very best as you diligently and courageously serve in your new roles. Godspeed. https://t.co/zj3ILTLnax",66.0,165.0,1628.0,https://twitter.com/AnneWaiguru/status/1630201515632672768,2023-02-27 13:41:43+00:00,,POS
"Unga @ 2Kgs 154/=
Ndovu @ 2kgs 179/=

Taifa Gas 6kg@ 850/=
13Kg @1500 / =

Sugar 2kgs @ 270/=

Bar soap @135/=

Milk 49/ 

The cost of living is steadily coming down for all Kenyans.  H.E Ruto has managed to stabilise the economy that was in ICU to HDU in2  full recovery https://t.co/SlHK3GRKaO",1815.0,431.0,3551.0,https://twitter.com/scherargei/status/1630207557380845570,2023-02-27 14:05:44+00:00,458396.0,NEU
"1/5
The head of the AU Election Observers Mission (AUEOM), H.E (Rtd) Uhuru Kenyatta, alongside the head of the Economic Community of West African States (ECOWAS) mission, H.E (Rtd) Bai Koroma, has issued a preliminary statement on their observations of the Nigeria 2023, polls. https://t.co/xZWQQ75dCy",1.0,70.0,473.0,https://twitter.com/4thPresidentKE/status/1630230487431274497,2023-02-27 15:36:51+00:00,46926.0,NEU
"This evening, I comissioned the construction of the Trans Nzoia County ultra-modern sports complex, which will cost 650M Shillings and have a capacity of 50,000 people. The facility will include a training room as well as space for sporting events and national functions. https://t.co/EZzWVIv69y",148.0,183.0,2019.0,https://twitter.com/Natembeya_G/status/1630244755086127109,2023-02-27 16:33:32+00:00,186803.0,NEU
#SayNoToLGBTQinKENYA https://t.co/F19UzYdJun,59.0,284.0,1617.0,https://twitter.com/methumuhia/status/1630449040008568832,2023-02-28 06:05:18+00:00,85488.0,NEG
Happy birthday to the Deputy President and the King of the Mountain HE Rigathi Gachagua @rigathi https://t.co/eHM3UgwJ7S,13.0,24.0,533.0,https://twitter.com/methumuhia/status/1630524360929804289,2023-02-28 11:04:35+00:00,16040.0,POS
"On Tuesday, 28th February 2023 the Senate committee on finance and budget was entrusted with the task of vetting Dr. Susan Koech who is expected to fill the position of CBK Deputy Governor. https://t.co/Ux2wMF092m",1.0,4.0,26.0,https://twitter.com/MutindaMunene/status/1630560999219634177,2023-02-28 13:30:11+00:00,682.0,NEU
"On Tuesday, 28th February 2023 the Committee on County Public Investments and Special Funds was in a meeting with Kisumu County Executive, H.E Prof. Peter Anyang' Nyong'o at KICC VIP Lounge to deliberate key matters relating to Kisumu County. https://t.co/GoqygKteke",1.0,7.0,26.0,https://twitter.com/MutindaMunene/status/1630575007494557696,2023-02-28 14:25:51+00:00,737.0,NEU
Wishing you a phenomenal birthday Riggy G. May God provide you the fortitude and discernment to successfully navigate all obstacles as we work together to transform our beautiful nation. https://t.co/edqTVENS3A,8.0,30.0,662.0,https://twitter.com/HonJBMuturi/status/1630580173505458176,2023-02-28 14:46:22+00:00,30707.0,POS
Hosted Mandera Governor H.E Mohamed Adan Khalif at Afya House and discussed the cholera outbreak in parts of Northern Kenya. I assured the Governor that @MOH_Kenya would continue the cholera vaccination drive to safeguard lives and livelihoods. https://t.co/52nOeCtzZI,29.0,25.0,297.0,https://twitter.com/Nakhumicha_S/status/1630593152401670144,2023-02-28 15:37:57+00:00,18845.0,NEU
There is should be immediate investigations to any officers who cleared CS Matiangi to travel yet he is under investigation by various agencies.   reshuffling/administrative action should be taken &amp; immediate REPATRIATION of CS Matiangi back to kenya to face the law/music !. https://t.co/wFPQVSnk6L,1231.0,229.0,1753.0,https://twitter.com/scherargei/status/1630597746603204610,2023-02-28 15:56:12+00:00,486004.0,NEG
"Joined hands with DCI Amin @DCI_Kenya , US Amb. to Kenya HE Meg Whitman @USEmbassyKenya KWS, ODPP, NEMA, Judiciary @Kenyajudiciary and other players to say NO to Trafficking in the endangered Sandalwood tree species… https://t.co/H06WU7spP0",66.0,92.0,715.0,https://twitter.com/HonTuya/status/1630610281268117504,2023-02-28 16:46:00+00:00,66409.0,NEU
"How do we allow 36 bars in one small center like kambaa???? 
The greed with counties .......
God help us ! https://t.co/kokGTxMdXY",54.0,26.0,162.0,https://twitter.com/hon_wamuchomba/status/1630643595454697474,2023-02-28 18:58:23+00:00,24768.0,NEG
"""Good morning a new month, wishing you a successful one in what we do on a daily basis."" 

God be with us all 🤝❤️🙏 https://t.co/39T2AbJaSO",6.0,9.0,50.0,https://twitter.com/MutindaMunene/status/1630776379712176134,2023-03-01 03:46:01+00:00,1214.0,POS
Habari ndio hiyo! https://t.co/PRzx8BPeO7,264.0,388.0,2263.0,https://twitter.com/MohaJichoPevu/status/1630826406727888896,2023-03-01 07:04:49+00:00,226236.0,NEU
I am committed and steadfast in positioning our fastest-growing county as the next economic frontier. Held a discussion with President @WilliamsRuto in the company of Jaswinder Bedi at State House. Bedi is one of the investors keen on accelerating manufacturing in our county. https://t.co/gHFEi4N0oM,28.0,35.0,363.0,https://twitter.com/GovernorBii/status/1630860688691167233,2023-03-01 09:21:02+00:00,24349.0,POS
"Currently, i am seeking partnerships with investors keen on stimulating productivity, generating jobs, and promoting trade through our advanced plan to establish aggregation centers and industrial parks. https://t.co/7hnwQvnKOQ",0.0,4.0,37.0,https://twitter.com/GovernorBii/status/1630860705468502016,2023-03-01 09:21:06+00:00,1440.0,POS
Good job! https://t.co/cC5tiFUyVd,245.0,397.0,4531.0,https://twitter.com/KBonimtetezi/status/1630880793382862851,2023-03-01 10:40:56+00:00,190912.0,POS
Kibandaski late lunch at Recovery Hotel Kiminini Market. https://t.co/VsOf4xzgpd,558.0,251.0,4121.0,https://twitter.com/Natembeya_G/status/1630920951092084737,2023-03-01 13:20:30+00:00,312745.0,NEU
"In consultation with member organizations of the Conservation Alliance of Kenya (CAK). 

We agreed on a partnership plan for the 15B National Tree Growing and Restoration campaign fashioned around economic pipelines linking ecosystem restoration to livelihood enhancement. https://t.co/sxSBxtbR6k",17.0,26.0,224.0,https://twitter.com/HonTuya/status/1630950508658606082,2023-03-01 15:17:57+00:00,10398.0,NEU
